elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (recirculating),5.03055E-4,0.00355868,0.0054357,0.00328624,0.00770213,0.01200763,0.009324513999999999,0.00694257,0.0028774636,1.3620023900000002E-4,4.3398826700000005E-7,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (seawater),2.38026E-5,1.68609E-4,2.57509E-4,1.55702E-4,3.46991E-4,5.37237E-4,4.104041E-4,3.0464642999999996E-4,1.2633677999999998E-4,5.939865000000001E-6,1.8680373E-8,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.90055E-4,8.90349E-4,0.001922818,0.00392305,0.006745546,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,2.34284E-4,5.21396E-4,0.00109063,0.002145223,0.003616515,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00431348,0.00972818,0.020830809999999998,0.04230693,0.07175912,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,1.72936E-4,3.89645E-4,8.34331E-4,0.0016958239999999999,0.002870316,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (dry cooling),0.0,0.0,7.29849E-6,1.40051E-5,9.55647E-5,2.644756E-4,2.9524731999999997E-4,3.0353960999999997E-4,2.8985057E-4,1.2143293000000001E-4,2.1128170999999997E-6,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (once through),0.0,0.0,5.09894E-6,9.80354E-6,7.091624E-5,1.8637333999999998E-4,2.0557988E-4,2.0853637E-4,1.9682384E-4,8.447773099999999E-5,1.6875985000000002E-6,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (recirculating),0.0,0.0,4.62904E-5,8.8532E-5,0.0010738761000000001,0.0030447232999999997,0.0033927998000000004,0.0035205475,0.0034193527,0.00159448658,3.04963816E-5,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (seawater),0.0,0.0,2.19954E-6,4.20152E-6,4.348667E-5,1.2213924E-4,1.3573787E-4,1.4054178E-4,1.3621057999999998E-4,6.352403300000001E-5,1.21313449E-6,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (dry cooling),0.0,0.0,3.60058E-5,1.22785E-4,2.86615E-4,4.760394E-4,3.050762E-4,1.6575442E-4,8.465753E-5,1.6038816E-5,1.97754701E-7,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (once through),0.0,0.0,2.5204E-5,8.59597E-5,1.536194E-4,2.160718E-4,1.1220099999999999E-4,5.5384610000000006E-5,2.7941275E-5,5.671609E-6,8.810139200000001E-8,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0,0.0,2.27937E-4,7.7764E-4,0.002616738,0.004675161000000001,0.0032751819999999997,0.0019186100000000003,0.0010265735,2.0592381E-4,2.6486807E-6,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (seawater),0.0,0.0,1.08017E-5,3.68256E-5,1.095358E-4,1.916275E-4,1.342083E-4,7.854885000000001E-5,4.1913780000000004E-5,8.380753000000001E-6,1.0706546099999999E-7,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (dry_hybrid),4.69417E-4,0.00144438,0.0021183,0.00645395,0.00983237,0.01494334,0.022636910000000003,0.02189364,0.02182303,0.022083287,0.023200646,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (recirculating),7.04225E-4,0.00216662,0.00317755,0.00968083,0.01930278,0.03214582,0.05005972,0.05084201,0.05091646,0.05064241,0.049466278999999995,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,hydro,electricity,hydro,0.0220885,0.0372506,0.0651303,0.0967141,0.124544,0.152375,0.180205,0.208035,0.235866,0.263696,0.291526,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,1.24185E-6,7.73918E-6,2.729966E-5,5.653861E-5,1.1231511E-4,2.1303994E-4,4.2982177999999996E-4,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,0.00118455,0.01226365,0.05963115,0.14472575000000001,0.31394865000000005,0.6073206500000001,1.23048855,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,5.27336E-5,5.605596E-4,0.0027681896,0.0067551796,0.014639559600000001,0.0281374595,0.0565139495,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.00486769,0.00832863,0.013956419000000001,0.0193357,0.030188985,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00221719,0.003277473,0.0052116589999999996,0.007105742,0.011095614600000001,0.0,0.0,0.0,EJ,
"NZ_RE_1.0,date=2025-1-4T11:50:03-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.0457657,0.0815032,0.13733597,0.18970739,0.29093245,0.0,0.0,0.0,EJ,
