elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (dry cooling),7.94086E-5,5.61929E-4,8.58231E-4,5.18838E-4,7.7335E-4,0.001033528,6.557256E-4,4.464201E-4,1.7192871999999998E-4,7.947605E-6,2.4590291E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (once through),5.5606E-5,3.9332E-4,6.00822E-4,3.63237E-4,3.910011E-4,4.090571E-4,1.332839E-4,7.64074E-5,2.861309E-5,1.7045723E-6,6.8082050000000005E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (recirculating),5.03055E-4,0.00355868,0.0054357,0.00328624,0.00770213,0.01200642,0.009321583,0.006971731,0.0029553550000000002,1.43441863E-4,4.49834969E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,coal,elec_coal (conv pul),coal (conv pul) (seawater),2.38026E-5,1.68609E-4,2.57509E-4,1.55702E-4,3.46991E-4,5.37182E-4,4.103318E-4,3.0597672999999997E-4,1.2979907999999997E-4,6.2599328999999995E-6,1.9376515E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.93551E-4,8.983999999999999E-4,0.001940886,0.003971891,0.006879401,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,2.36159E-4,5.25618E-4,0.0010994429999999999,0.0021672769999999996,0.00367829,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00435874,0.009831119999999999,0.02106175,0.04292522,0.07330372,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC CCS),gas (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,1.7479E-4,3.9386200000000003E-4,8.43816E-4,0.0017212640000000001,0.002933346,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (dry cooling),0.0,0.0,7.29849E-6,1.40051E-5,9.55647E-5,2.6443159999999996E-4,2.9457107000000003E-4,3.0301464E-4,2.9078659E-4,1.2435804E-4,2.1813725E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (once through),0.0,0.0,5.09894E-6,9.80354E-6,7.091624E-5,1.8634634E-4,2.0512900000000002E-4,2.0820018E-4,1.9743993E-4,8.6403217E-5,1.74132117E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (recirculating),0.0,0.0,4.62904E-5,8.8532E-5,0.0010738761000000001,0.0030442133,0.0033857976999999997,0.0035147607000000003,0.0034283697,0.0016306917500000001,3.15323407E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Eastern,electricity,gas,elec_gas (CC),gas (CC) (seawater),0.0,0.0,2.19954E-6,4.20152E-6,4.348667E-5,1.2211864E-4,1.3546195000000002E-4,1.4031681000000002E-4,1.3657505000000002E-4,6.497001E-5,1.2544768699999998E-6,0.0,0.0,0.0,EJ,
