elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,hydro,electricity,hydro,0.0220885,0.0372506,0.0651303,0.0967141,0.124544,0.152375,0.180205,0.208035,0.235866,0.263696,0.291526,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,1.24185E-6,7.73878E-6,2.7306459999999997E-5,5.6563419999999996E-5,1.1234522000000001E-4,2.1309794E-4,4.2992698E-4,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,0.00118455,0.01226035,0.05962415,0.14472925,0.31392515,0.60730615,1.2304631499999998,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,5.27336E-5,5.604006E-4,0.0027677906,0.0067551406,0.0146381306,0.0281362205,0.056511820500000004,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.0048673,0.00832916,0.013955415999999998,0.01933618,0.030188961,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00221721,0.0032781050000000003,0.00521152,0.007106395999999999,0.0110962401,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.0457621,0.08150790000000001,0.13732842,0.18971201999999998,0.29093344,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.00179167,0.003201225,0.005397132000000001,0.007453636,0.011419523,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (dry cooling),0.0,0.0,0.0,0.0,0.00149655,0.002865284,0.001088197,0.0011275534,9.789765E-4,2.8438994E-4,5.496285E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (once through),0.0,0.0,0.0,0.0,8.10136E-4,0.001416783,5.197702E-4,5.249028E-4,4.754375E-4,1.4900946E-4,3.229397E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (recirculating),0.0,0.0,0.0,0.0,0.0146749,0.028710879999999998,0.011720190000000002,0.011896272999999999,0.009789881,0.0027584281,5.5584420000000004E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (seawater),0.0,0.0,0.0,0.0,5.74967E-4,0.0011246630000000001,4.590743E-4,4.6571249999999997E-4,3.823147E-4,1.0741750999999999E-4,2.1616502999999997E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),0.00111383,0.00341359,0.00349186,0.0048371,0.00626192,0.00604499,0.002409177,0.0018235114000000002,8.824034000000001E-4,1.7286196E-4,4.905426000000001E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),7.79724E-4,0.00238953,0.00244431,0.00338597,0.00396675,0.00348838,0.001339169,9.882452E-4,4.833757E-4,1.0059889E-4,3.2221359E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.00705461,0.0216196,0.0221151,0.0306348,0.047656000000000004,0.0509205,0.0228689,0.018025322,0.009194543999999999,0.0018991684999999999,5.6734152E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),3.3421E-4,0.00102406,0.00104755,0.00145113,0.002054278,0.00211614,9.405689E-4,7.365471E-4,3.723008E-4,7.630418E-5,2.2640863000000003E-6,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (dry_hybrid),0.0,0.0,0.0,0.0,1.37725E-9,1.930775E-8,3.1567575E-7,1.66449575E-6,7.65436575E-6,2.701686575E-5,9.96971885E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (recirculating),0.0,0.0,0.0,0.0,4.87632E-6,5.661602E-5,7.837840200000001E-4,0.00368540402,0.015278404019999999,0.049115404019999996,0.1607505277,0.0,0.0,0.0,EJ,
