elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (dry cooling),0.0,0.0,3.60058E-5,1.22785E-4,2.86615E-4,4.759904E-4,3.050433E-4,1.6573872000000001E-4,8.464925E-5,1.6039503E-5,1.9775481000000004E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (once through),0.0,0.0,2.5204E-5,8.59597E-5,1.5361949999999997E-4,2.160571E-4,1.121976E-4,5.5385270000000004E-5,2.7940362E-5,5.672191E-6,8.8105739E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (recirculating),0.0,0.0,2.27937E-4,7.7764E-4,0.002616738,0.004674651,0.003274804,0.001918417,0.0010264691,2.0593082E-4,2.6486693999999997E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,gas,elec_gas (steam/CT),gas (steam/CT) (seawater),0.0,0.0,1.08017E-5,3.68256E-5,1.095357E-4,1.91607E-4,1.341933E-4,7.854091E-5,4.190958E-5,8.38102E-6,1.0706499099999999E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (dry_hybrid),4.69417E-4,0.00144438,0.0021183,0.00645395,0.00983237,0.01494231,0.022636919999999998,0.02189357,0.02182283,0.022083293,0.023200587,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,geothermal,elec_geothermal,geothermal (recirculating),7.04225E-4,0.00216662,0.00317755,0.00968083,0.01930278,0.03214344,0.05005963,0.05084208,0.05091661,0.05064243,0.04946632,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,hydro,electricity,hydro,0.0220885,0.0372506,0.0651303,0.0967141,0.124544,0.152375,0.180205,0.208035,0.235866,0.263696,0.291526,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,1.24186E-6,7.73884E-6,2.730533E-5,5.655898E-5,1.1233957E-4,2.1308721E-4,4.2990615E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,0.00118455,0.01226085,0.05962565,0.14472895000000002,0.31392895,0.60730585,1.23046275,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,5.27336E-5,5.604256E-4,0.0027678756,0.0067551656,0.0146383756,0.0281363655,0.0565119655,0.0,0.0,0.0,EJ,
