elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,biomass,electricity,biomass (conv),0.0,0.0,4.03208E-4,5.6803E-4,5.16334E-4,8.91239E-4,9.35641E-4,0.00101514,6.8198E-4,4.39381E-5,1.11718E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,3.43359E-4,0.00401114,0.0138766,0.0316998,0.0537931,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.0024274,0.00258068,0.00311383,0.00298915,5.01076E-4,1.79793E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,5.03185E-4,0.00495319,0.0151613,0.0299036,0.0422263,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,coal,electricity,coal (conv pul),0.0213304,0.0204675,0.0126981,0.0266776,0.0295237,0.0362127,0.0298902,0.0210178,0.0125964,0.00136934,4.52509E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.002133,0.0186444,0.052753,0.115082,0.21581,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,gas,electricity,gas (CC),0.0,7.82675E-4,0.0,0.00985276,0.0105333,0.0157286,0.0150359,0.0153273,0.0152642,0.0118772,6.45811E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,gas,electricity,gas (steam/CT),0.0,0.00337894,0.00860181,0.0189815,0.0182686,0.0210286,0.0188118,0.0160154,0.0115746,0.00327103,4.46364E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,1.2779E-4,7.69609E-4,0.00135411,0.00676592,0.017726,0.0350183,0.0632078,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.216051,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.14621E-5,2.08537E-4,4.19007E-4,0.00279186,0.00862607,0.0216697,0.0582398,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0100447,0.0954016,0.247255,0.521159,1.0408,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00501698,0.0210559,0.0161221,0.0210608,0.0217392,0.0083306,2.33022E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254617,0.00617975,0.00945459,0.0264218,0.0171587,0.0288047,0.0243637,0.0227082,0.0177633,0.00692581,2.63848E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0251732,0.0564162,0.122781,0.203752,0.332391,0.483339,0.620398,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,4.85295E-8,9.40646E-7,5.64523E-6,1.05147E-4,5.59921E-4,0.00223053,0.00924042,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.2901E-5,8.6686E-5,2.26337E-4,9.146200000000001E-4,0.001149777,0.0035155969999999996,0.009288207,0.020654321000000003,0.046401269999999994,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.14768E-7,1.3313379999999998E-6,6.444128E-6,1.05500028E-4,5.48331028E-4,0.002199651028,0.00929273626,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,wind,electricity,wind,0.0,2.20001E-6,6.70013E-6,6.51895E-5,2.657035E-4,0.0012575364999999998,0.0021073355,0.0099260255,0.0278114255,0.062445936,0.13453012199999997,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00777E-6,3.896087E-5,1.2234877E-4,0.00192796877,0.01028169877,0.038864991,0.13618273790000002,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,3.85655E-7,3.399495E-6,7.400415E-6,6.3944515E-5,2.50250515E-4,7.843165150000001E-4,0.00276649086,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00201283,0.00733083,0.0214957,0.0561255,0.14805,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.35813E-4,0.00119889,0.00170904,0.00133349,1.00455E-4,4.5188E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0108034,0.0541898,0.133212,0.234935,0.332289,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,biomass,electricity,biomass (conv),1.69199E-4,6.156E-4,7.74005E-4,9.19439E-4,0.0012288,0.00284196,0.00554025,0.00642472,0.00240291,8.3383E-5,2.56655E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,2.36323E-4,8.58993E-4,0.00262109,0.00624392,0.0113834,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.92419E-4,2.98802E-4,3.19424E-4,1.90411E-4,1.44249E-5,7.27617E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,3.32075E-4,0.00106549,0.00283633,0.00576783,0.00782535,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,coal,electricity,coal (conv pul),4.69069E-4,0.00274717,0.00371142,8.52508E-4,0.00135707,0.00191584,0.00118604,9.09312E-4,3.90163E-4,2.24184E-5,1.00646E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.108384,0.298291,0.676794,1.35941,2.52146,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,gas,electricity,gas (CC),0.00903383,0.0270922,0.0,0.00812517,0.0166501,0.0378009,0.0469109,0.0571151,0.0616343,0.028572,6.62051E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176241,0.046229,0.0966994,0.144144,0.141166,0.154643,0.105677,0.0685876,0.0324062,0.00473412,6.46857E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00115919,0.00452933,0.024872,0.057048,0.106074,0.141711,0.141584,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.160889,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.0533E-4,0.0011861,0.0112559,0.0363541,0.096098,0.233259,0.677947,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.026897,0.059291,0.132779,0.294183,0.698299,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00237898,0.00605491,0.00393513,0.00588718,0.00739332,0.00270197,5.50869E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167247,0.0221465,0.0330205,0.040079,0.0266564,0.0248944,0.013259,0.0101222,0.00607908,0.00158734,4.79765E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0118938,0.0458549,0.100289,0.186386,0.376367,0.72048,1.19435,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,6.77048E-7,5.24494E-6,1.32285E-4,8.5109E-4,0.00457649,0.0199028,0.0989479,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.51801E-4,0.00239014,0.00450834,0.01160718,0.046200780000000004,0.10777528,0.22950128,0.45422114,1.00304394,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.43241E-6,7.0041599999999995E-6,1.3052816E-4,7.7087716E-4,0.00401787716,0.01758157716,0.08922814475,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,wind,electricity,wind,0.0,9.0E-6,2.87002E-5,2.84685E-4,0.0026333449999999996,0.009747695,0.059368895,0.156223495,0.353014495,0.72796981,1.62788215,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.39727E-5,1.713857E-4,0.0034530957,0.0183236957,0.0723739957,0.200528023,0.46586361,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.68498E-6,2.719288E-5,3.0121488E-4,0.00123608988,0.00468547988,0.01683537988,0.0817321949,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0012033,0.00345077,0.0064095,0.0110648,0.0193387,0.0,0.0,0.0,EJ,
"NZ_CCS_1.0,date=2025-17-4T21:24:28+18:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.65344E-4,9.46618E-4,0.001094,6.11211E-4,2.6049E-5,8.69792E-8,0.0,0.0,0.0,EJ,
