LUC emissions by region
scenario,region,LandLeaf,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Chile,All LandLeaf,2.5912416225975,2.6256009209041213,2.549502840009777,-3.065085517640285,-4.3802533312531295,-4.761510100647777,-7.285121326194105,-0.7560613066584456,8.830895008753652,-5.586960357264683,-5.063404640720213,0.706753020508898,15.610781046692361,14.885419957666922,12.506899621986639,0.04553096155971561,-1.1456668779602757,-1.161804678614213,-0.9442894328680663,-0.7186090306952437,-0.5326635139614733,-0.38982826371723805,-0.2832580153745308,-0.20490648190361577,-0.14779172647047473,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",China,All LandLeaf,161.78066645279765,159.80193272726754,161.53176349932136,53.04376641937924,43.12370876820241,31.514534777841323,-5.301736184310191,-11.25612843286107,65.94363133334198,65.51136218311522,59.063849365888004,69.33937503943774,5.117702147487175,-18.598054209759777,-31.757028498685965,-25.702041183450227,-13.65208989892807,-8.3481924960405,-5.5863661356703584,-3.9058124112154373,-2.789644822693454,-2.0149272204713675,-1.4647601518298565,-1.0690343347494142,-0.7822146352986815,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Colombia,All LandLeaf,-8.211312910981555,-0.5279579001605955,3.551810837674182,-2.7561409829560137,-6.880797635487009,-9.276385521705384,-7.657018005204995,0.4975675064269787,1.7142870287476286,9.36624588701463,11.318587181713596,21.112122489557958,13.17486769898524,9.835031369644335,3.225621954318725,-1.4878981627446648,-0.9271693946685382,-0.5144983707836842,-0.2837627197753453,-0.16118836877410542,-0.09538588454559926,-0.05878760942476225,-0.03751037381676067,-0.024587583068486622,-0.016437007044799053,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",EU-12,All LandLeaf,-8.016246441903697,-9.87029853840875,-11.745125314098276,-6.636150439141662,-10.434485510514008,-12.828433104234053,-20.774518963157874,1.220069394208855,-8.616711591660497,16.682513002972456,20.896611377899646,37.59103270063693,3.482155406173656,-0.5818166998073842,-4.959571177997523,-4.489770028581321,-3.5687369713571946,-2.8162503668620746,-2.191732223460983,-1.68388543678554,-1.2809578576766913,-0.9674115276394847,-0.7268008476870461,-0.5439747027650395,-0.406023268373909,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",EU-15,All LandLeaf,12.488391362594882,19.131143632438473,22.939584098854986,12.469540431883521,1.6810612563414804,-0.6750215502904373,-25.983618240277444,-19.611592039353376,-18.119874633456945,141.07242530841816,86.53416329041654,122.27520137066627,4.953126041091357,-2.2700023160614267,-13.068100567677622,-14.525349535127422,-12.194878502537652,-9.846046878331391,-7.7446826144717384,-5.984559695026185,-4.568279553752818,-3.4575599187137462,-2.601175752583462,-1.9485080309917453,-1.4550947375880898,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Europe_Eastern,All LandLeaf,4.463491210606891,1.7616886715943945,0.2406331417322402,-9.358521998281391,-17.10069107618023,-21.330123214349427,-4.9990555716037015,19.177108618138686,-0.18999140832199013,19.354398364734855,30.097115906700058,49.81103737101479,16.376596935885132,7.5224079400909005,-0.21855118464959103,-0.7991655365435382,-0.825859082410442,-0.7739162404794698,-0.6695569917813441,-0.5492460003994515,-0.43553763689649316,-0.33791956960233804,-0.2584472530118828,-0.19577113518594727,-0.1473222500526817,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Europe_Non_EU,All LandLeaf,5.43679347339765,1.42395127234731,-0.9284091846286033,-1.8065249068500842,-4.091450639974672,-5.098498155158082,7.3656344564270215,10.43729280945666,0.2029823938683445,11.126151673706467,14.398576683034674,25.703989353040036,7.6926475021172855,4.03377564635634,-0.15297089353715712,-1.3224098185498596,-1.3158418816526123,-1.1641919456673981,-0.9656651824121179,-0.7708308922534661,-0.6006863060031126,-0.46082788098223626,-0.34984566813000484,-0.26369297785302864,-0.19776867529492467,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",European Free Trade Association,All LandLeaf,3.170491462191003,3.834156834334004,4.255475880451801,0.13650840949439924,-1.4634498715860003,-2.2280983110749992,-1.3244742514049983,5.872740676335894,2.810110930390898,43.029215181802684,32.9991618158952,37.82058971909526,3.975960943063921,1.7408482787343307,1.6752290359637607,-0.15564812719824,-0.36617133136570446,-0.4160548936452169,-0.38717362087969687,-0.32875675904347534,-0.26559493622339947,-0.20831230396763206,-0.16037806148967282,-0.12198918510327987,-0.09204251376958567,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",India,All LandLeaf,10.533088497736124,8.425336108699442,8.169406985272476,1.0588173390843438,-0.39459986136576236,-0.6836063999975586,-9.600914240380575,-8.079390455810104,35.88164480728669,28.94877073816151,14.605294022103626,13.914441801292908,3.2122179143459824,2.794250180600995,-1.6454529901878818,-15.135314060755388,-11.803486660570092,-8.61252008586135,-6.083976992269731,-4.220010644901514,-2.896117574021117,-1.9752764286549618,-1.3425621327764667,-0.9109452050448997,-0.6177289089511178,MtC/yr,
"NZ_RE_0.5,date=2025-1-4T11:00:08-06:00",Indonesia,All LandLeaf,53.814055881073955,51.23003681721108,49.58596846041325,36.25584286991798,31.08938564410977,29.139047606787095,199.3936032265114,186.1712075119391,72.28808359281692,66.41938740463497,134.70249705542105,136.78049153996812,50.41141739209381,39.905149250140965,-1.7636920344671911,-16.23445523095756,-10.353766165020494,-7.249404844145477,-5.179742732526802,-3.6865777999512295,-2.601826326255425,-1.822432130482604,-1.2692270042973708,-0.8803457787700133,-0.608875987101696,MtC/yr,
