elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,solar,electricity,PV,0.0,7.19925E-6,7.67546E-4,0.00108061,0.013558009999999999,0.045164609999999994,0.11733861,0.23197161,0.37036261,0.546539,0.7781876000000001,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,8.21867E-6,2.688417E-5,2.3903917E-4,0.0012707291700000001,0.00456326917,0.01520216917,0.0535485505,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,wind,electricity,wind,0.0,0.0028798,0.00826522,0.0181619,0.0429891,0.07641700000000001,0.1749677,0.3398177,0.5449367,0.8026428,1.1748236,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00765E-4,0.001212205,0.009623625,0.040616125,0.110111625,0.24923186,0.50897842,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Northern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,8.29704E-5,2.5583940000000003E-4,0.0010903384,0.0033243884000000003,0.0078089884,0.0182493884,0.050250418000000005,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,4.12494E-5,5.54366E-4,0.00192818,0.00517567,0.0127555,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,7.67184E-5,9.14567E-5,1.46502E-4,1.69883E-4,3.75104E-5,1.27198E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,2.20808E-4,0.00385809,0.0109549,0.0200507,0.0289354,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,biomass,electricity,biomass (conv),0.0,0.0,4.03208E-4,5.6803E-4,5.16332E-4,8.91248E-4,9.3498E-4,0.00101812,6.84388E-4,4.35403E-5,1.12003E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,3.36622E-4,0.00393648,0.0137,0.0312485,0.052947,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00242767,0.00257812,0.00311751,0.00298109,4.83526E-4,1.77932E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,4.92222E-4,0.00482277,0.0148285,0.0292029,0.0410865,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,coal,electricity,coal (conv pul),0.0213304,0.0204675,0.0126981,0.0266776,0.0295236,0.0362137,0.0298592,0.0209625,0.0124751,0.00131429,4.4584E-6,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00209354,0.0183948,0.052318,0.114021,0.213854,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,gas,electricity,gas (CC),0.0,7.82675E-4,0.0,0.00985276,0.0105332,0.0157291,0.015031,0.0153261,0.0152552,0.0118,6.37734E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,gas,electricity,gas (steam/CT),0.0,0.00337894,0.00860181,0.0189815,0.0182685,0.0210292,0.0188084,0.0160114,0.011534,0.00319867,4.40799E-5,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,1.27788E-4,7.69667E-4,0.00134524,0.00675891,0.0177899,0.0351685,0.0636723,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.216051,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.1462E-5,2.08555E-4,4.15748E-4,0.00278872,0.00866956,0.0218186,0.059108,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00987369,0.0945689,0.246611,0.520882,1.03458,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00501697,0.0210582,0.0161099,0.0211102,0.0217519,0.00824246,2.32048E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254617,0.00617975,0.00945459,0.0264218,0.0171589,0.0288067,0.0243621,0.0227466,0.0177619,0.0068752,2.61754E-4,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0251731,0.0564162,0.122885,0.204556,0.333587,0.484435,0.621992,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,4.85289E-8,9.40696E-7,5.57648E-6,1.05322E-4,5.64975E-4,0.00225573,0.00946116,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.2901E-5,8.6686E-5,2.2633499999999998E-4,9.14698E-4,0.0011459,0.00350327,0.009295870000000001,0.020668784000000003,0.046417835000000005,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.14766E-7,1.331396E-6,6.369376E-6,1.05667876E-4,5.53248876E-4,0.002224438876,0.00951508411,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,wind,electricity,wind,0.0,2.20001E-6,6.70013E-6,6.51895E-5,2.657055E-4,0.0012576285,0.0020943685,0.009914088500000001,0.027931288500000002,0.06278499900000001,0.135711683,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.00778E-6,3.896438E-5,1.2104488E-4,0.00192674488,0.010347444879999999,0.039149437100000004,0.1380214805,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,3.85659E-7,3.399779E-6,7.338599E-6,6.3895699E-5,2.51785699E-4,7.90952699E-4,0.00282262704,0.0,0.0,0.0,EJ,
