elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (once through),0.0,0.0,0.0,0.0,1.24185E-6,7.73901E-6,2.7274189999999996E-5,5.645904E-5,1.1196653E-4,2.1195357E-4,4.2537511E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (recirculating),0.0,0.0,0.0,0.0,0.00118455,0.012262249999999999,0.05951864999999999,0.14424555,0.31259444999999997,0.60424045,1.2196973500000001,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,nuclear,elec_Gen_III,Gen_III (seawater),0.0,0.0,0.0,0.0,5.27336E-5,5.604936E-4,0.0027628125999999997,0.0067320326,0.0145761426,0.027997932499999996,0.05603383249999999,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,0.00490008,0.00838484,0.014038154,0.019448104,0.030710694,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,0.00222908,0.003293215,0.005229026,0.007126006,0.011195445299999999,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.046087,0.08210680000000001,0.1382523,0.19099768,0.29660025,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC CCS),refined liquids (CC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.0018045,0.003224981,0.005433889999999999,0.007504887,0.011644716999999999,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (dry cooling),0.0,0.0,0.0,0.0,0.00149655,0.002865591,0.001081972,0.0011216355,9.783371E-4,2.8695456E-4,5.5048359999999995E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (once through),0.0,0.0,0.0,0.0,8.10136E-4,0.001416914,5.163928E-4,5.217949E-4,4.747067E-4,1.5017697E-4,3.226374E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (recirculating),0.0,0.0,0.0,0.0,0.0146749,0.02871365,0.01166356,0.011842710999999999,0.009789435,0.0027850154,5.589296999999999E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (CC),refined liquids (CC) (seawater),0.0,0.0,0.0,0.0,5.74967E-4,0.001124774,4.5686969999999996E-4,4.636299E-4,3.8231219999999995E-4,1.0845759E-4,2.1739998E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (dry cooling),0.00111383,0.00341359,0.00349186,0.0048371,0.00626192,0.00604522,0.002406923,0.0018235552999999998,8.869374000000001E-4,1.7546067E-4,5.044428E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (once through),7.79724E-4,0.00238953,0.00244431,0.00338597,0.00396675,0.0034884600000000005,0.001337684,9.880479E-4,4.856005E-4,1.0202012000000001E-4,3.3101118999999994E-6,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (recirculating),0.00705461,0.0216196,0.0221151,0.0306348,0.047656000000000004,0.0509227,0.02284891,0.01802524,0.009240842999999999,0.0019277825999999998,5.8366084E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,refined liquids,elec_refined liquids (steam/CT),refined liquids (steam/CT) (seawater),3.3421E-4,0.00102406,0.00104755,0.00145113,0.002054278,0.002116224,9.398074E-4,7.365917999999999E-4,3.7420350000000004E-4,7.745936000000002E-5,2.3294102999999998E-6,0.0,0.0,0.0,EJ,
